00030091-fra.3,EconomieDomHotellerie_HomeEconomicsAccommodationSc_TJ.14,1
00030091-fra.3,Electricite_Electricity_IM.20,1
00030091-fra.3,HFER_e.12,1
00030091-fra.3,HPDS-2005-2006-eng.33,1
00030091-fra.3,MNCH-2012-2013.19,1
00030091-fra.3,NSERC_GRT_FYR1993_CO_APPLICANT.8,1
00030091-fra.3,NSERC_GRT_FYR1997_CO_APPLICANT.8,1
00030091-fra.3,PA-V1-S11-2006-eng.0,1
00030091-fra.3,PED_BC_DTL_SLF.34,1
00030091-fra.3,PED_MB_DTL_SLF.22,1
00030091-fra.3,PED_SK_DTL_SLF.26,1
00030091-fra.3,Trade-Exports-Chp-67.1,1
00030091-fra.3,Trade-Imports-Chp-21.1,1
00030091-fra.3,Trade-Imports-Chp-76.1,1
00030091-fra.3,Trade-ReExports-Chp-60.1,1
00030091-fra.3,bwt-eng.14,1
00030091-fra.3,ccp-pse-eng.23,1
00030091-fra.3,drift_4900109_b.0,1
00030091-fra.3,drift_4900119_b.0,1
00030091-fra.3,drift_4900124_b.0,1
00030091-fra.3,drift_4900496_b.6,1
00030091-fra.3,drift_4900500_b.3,1
00030091-fra.3,drift_4900516_b.0,1
00030091-fra.3,drift_4900528_b.3,1
00030091-fra.3,drift_4900528_b.6,1
00030091-fra.3,drift_4901120_b.3,1
00030091-fra.3,drift_4901159_b.6,1
00030091-fra.3,drift_4901161_b.3,1
00030091-fra.3,drift_4901179_b.3,1
00030091-fra.3,drift_4901182_b.3,1
00030091-fra.3,drift_4901191_b.6,1
00030091-fra.3,drift_4901742_b.3,1
00030091-fra.3,fip-pif-fra.21,1
00030091-fra.3,ndxfct_fctndx-2013-eng.49,1
00030091-fra.3,nutrient_value_meat_and_poultry_2008_valeur_nutritive_2008_viande_et_volaille-eng.22,1
00030091-fra.3,pfcespne-cctbncbs-2012-fra.4,1
00030095-eng.3,00040104-eng.0,1
00030095-eng.3,00040208-fra.0,1
00030095-eng.3,00040231-eng.0,1
00030095-eng.3,00290011-eng.1,1
00030095-eng.3,00290030-fra.1,1
00030095-eng.3,00750013-fra.1,1
00030095-eng.3,00800019-fra.1,1
00030095-eng.3,00810009-fra.1,1
00030095-eng.3,01020011-fra.0,1
00030095-eng.3,01030541-eng.3,1
00030095-eng.3,01050081-fra.0,1
00030095-eng.3,01052012-fra.0,1
00030095-eng.3,01053010-fra.0,1
00030095-eng.3,01090011-fra.0,1
00030095-eng.3,01100010-fra.2,1
00030095-eng.3,01100013-fra.2,1
00030095-eng.3,01100063-eng.0,1
00030095-eng.3,01100069-fra.0,1
00030095-eng.3,01100074-eng.0,1
00030095-eng.3,01100080-fra.1,1
00030095-eng.3,01100092-fra.0,1
00030095-eng.3,01170008-eng.1,1
00030095-eng.3,01180005-eng.0,1
00030095-eng.3,01760050-fra.4,1
00030095-eng.3,01850010-fra.1,1
00030095-eng.3,02260003-eng.1,1
00030095-eng.3,02280059-fra.2,1
00030095-eng.3,02280063-fra.2,1
00030095-eng.3,02280068-eng.1,1
00030095-eng.3,02560005-eng.2,1
00030095-eng.3,03020007-fra.1,1
00030095-eng.3,03030059-fra.2,1
00030095-eng.3,03260008-fra.1,1
00030095-eng.3,03270027-fra.1,1
00030095-eng.3,03270053-eng.4,1
00030095-eng.3,03280011-eng.3,1
00030095-eng.3,03290011-eng.1,1
00030095-eng.3,03290023-fra.1,1
00030095-eng.3,03290069-fra.3,1
00030095-eng.3,03310003-eng.4,1
00030095-eng.3,03320009-fra.1,1
00030095-eng.3,03520015-eng.1,1
00030095-eng.3,03580006-eng.1,1
00030095-eng.3,03580019-fra.1,1
00030095-eng.3,03580030-fra.0,1
00030095-eng.3,03580192-fra.1,1
00030095-eng.3,03580201-fra.1,1
00030095-eng.3,03610019-fra.1,1
00030095-eng.3,03760060-fra.1,1
00030095-eng.3,03780038-eng.1,1
00030095-eng.3,03780044-eng.1,1
00030095-eng.3,03780084-eng.1,1
00030095-eng.3,03780086-eng.1,1
00030095-eng.3,03780111-fra.1,1
00030095-eng.3,03780113-fra.1,1
00030095-eng.3,03800012-fra.1,1
00030095-eng.3,03800021-eng.1,1
00030095-eng.3,03800023-fra.1,1
00030095-eng.3,03800035-eng.1,1
00030095-eng.3,03800062-fra.1,1
00030095-eng.3,03840020-eng.1,1
00030095-eng.3,04010005-eng.1,1
00030095-eng.3,04010006-fra.1,1
00030095-eng.3,04050021-eng.0,1
00030095-eng.3,04080001-fra.1,1
00030095-eng.3,2004_SFSME-EFPME_Tableaux_fra.5,1
00030095-eng.3,20141230-cotisgain-contribearn.19,1
00030095-eng.3,Annex_1_5.14,1
00030095-eng.3,Annexe_1_1.17,1
00030095-eng.3,Annexe_1_5.17,1
00030095-eng.3,Annexe_1_7.15,1
00030095-eng.3,Annexe_1_7.23,1
00030095-eng.3,Annexe_2_9.22,1
00030095-eng.3,EIMAR-3_10_en.16,1
00030095-eng.3,EIMAR-3_12_fr.79,1
00030095-eng.3,EIMAR-3_2_en.17,1
00030095-eng.3,EIMAR-3_6_en.148,1
00030095-eng.3,EIMAR-3_6_en.95,1
00030095-eng.3,EconomieDomHotellerie_HomeEconomicsAccommodationSc_TG.14,1
00030095-eng.3,EconomieDomHotellerie_HomeEconomicsAccommodationSc_TJ.14,1
00030095-eng.3,Electricite_Electricity_IM.20,1
00030095-eng.3,HFER_e.12,1
00030095-eng.3,HPDS-2005-2006-eng.33,1
00030095-eng.3,MNCH-2012-2013.19,1
00030095-eng.3,NSERC_GRT_FYR1993_CO_APPLICANT.8,1
00030095-eng.3,NSERC_GRT_FYR1997_CO_APPLICANT.8,1
00030095-eng.3,PA-V1-S11-2006-eng.0,1
00030095-eng.3,PED_BC_DTL_SLF.34,1
00030095-eng.3,PED_MB_DTL_SLF.22,1
00030095-eng.3,PED_SK_DTL_SLF.26,1
00030095-eng.3,Trade-Exports-Chp-67.1,1
00030095-eng.3,Trade-Imports-Chp-21.1,1
00030095-eng.3,Trade-Imports-Chp-76.1,1
00030095-eng.3,Trade-ReExports-Chp-60.1,1
00030095-eng.3,bwt-eng.14,1
00030095-eng.3,ccp-pse-eng.23,1
00030095-eng.3,drift_4900109_b.0,1
00030095-eng.3,drift_4900119_b.0,1
00030095-eng.3,drift_4900124_b.0,1
00030095-eng.3,drift_4900496_b.6,1
00030095-eng.3,drift_4900500_b.3,1
00030095-eng.3,drift_4900516_b.0,1
00030095-eng.3,drift_4900528_b.3,1
00030095-eng.3,drift_4900528_b.6,1
00030095-eng.3,drift_4901120_b.3,1
00030095-eng.3,drift_4901159_b.6,1
00030095-eng.3,drift_4901161_b.3,1
00030095-eng.3,drift_4901179_b.3,1
00030095-eng.3,drift_4901182_b.3,1
00030095-eng.3,drift_4901191_b.6,1
00030095-eng.3,drift_4901742_b.3,1
00030095-eng.3,fip-pif-fra.21,1
00030095-eng.3,ndxfct_fctndx-2013-eng.49,1
00030095-eng.3,nutrient_value_meat_and_poultry_2008_valeur_nutritive_2008_viande_et_volaille-eng.22,1
00030095-eng.3,pfcespne-cctbncbs-2012-fra.4,1
00030097-eng.1,01140005-eng.1,0.316667
00030097-eng.1,02820212-eng.1,0.479167
00030097-eng.1,04780013-eng.1,0.216667
00040010-fra.3,00040218-fra.2,0.333333
00040104-eng.0,00040208-fra.0,1
00040104-eng.0,00040231-eng.0,1
00040104-eng.0,00290011-eng.1,1
00040104-eng.0,00290030-fra.1,1
00040104-eng.0,00750013-fra.1,1
00040104-eng.0,00800019-fra.1,1
00040104-eng.0,00810009-fra.1,1
00040104-eng.0,01020011-fra.0,1
00040104-eng.0,01030541-eng.3,1
00040104-eng.0,01050081-fra.0,1
00040104-eng.0,01052012-fra.0,1
00040104-eng.0,01053010-fra.0,1
00040104-eng.0,01090011-fra.0,1
00040104-eng.0,01100010-fra.2,1
00040104-eng.0,01100013-fra.2,1
00040104-eng.0,01100063-eng.0,1
00040104-eng.0,01100069-fra.0,1
00040104-eng.0,01100074-eng.0,1
00040104-eng.0,01100080-fra.1,1
00040104-eng.0,01100092-fra.0,1
00040104-eng.0,01170008-eng.1,1
00040104-eng.0,01180005-eng.0,1
00040104-eng.0,01760050-fra.4,1
00040104-eng.0,01850010-fra.1,1
00040104-eng.0,02260003-eng.1,1
00040104-eng.0,02280059-fra.2,1
00040104-eng.0,02280063-fra.2,1
00040104-eng.0,02280068-eng.1,1
00040104-eng.0,02560005-eng.2,1
